koi_period,koi_duration,koi_depth,koi_prad,koi_snr,koi_disposition,mission
6.414008,3.8484048,1000.0,2.9,10.0,CONFIRMED,Transit
6.413718,3.8482308000000005,1000.0,2.6,10.0,CONFIRMED,Transit
6.413651,3.8481906,1000.0,2.9,10.0,CONFIRMED,Transit
21.750264,13.0501584,1000.0,2.18,10.0,CONFIRMED,Transit
7.38711,4.432266,1000.0,1.92,10.0,CONFIRMED,Transit
7.385655,4.431393,1000.0,1.97,10.0,CONFIRMED,Transit
7.385453,4.4312718,1000.0,2.0,10.0,CONFIRMED,Transit
7.387066,4.4322396,1000.0,1.79540442,10.0,CONFIRMED,Transit
7.387073,4.4322438,1000.0,1.84,10.0,CONFIRMED,Transit
3.588163,2.1528978000000003,1000.0,8.37,10.0,CONFIRMED,Transit
3.588158,2.1528948000000003,1000.0,9.1,10.0,CONFIRMED,Transit
3.588165,2.152899,1000.0,8.66,10.0,CONFIRMED,Transit
3.5868547125,2.1521128275000003,1000.0,11.43763082,10.0,CONFIRMED,Transit
3.588162,2.1528972,1000.0,12.72,10.0,CONFIRMED,Transit
5.67556,3.405336,1000.0,1.117,10.0,CONFIRMED,Transit
5.675819,3.4054914,1000.0,1.42,10.0,CONFIRMED,Transit
5.675814,3.4054884000000003,1000.0,1.20312295,10.0,CONFIRMED,Transit
8.23981,4.943886000000001,1000.0,0.661,10.0,CONFIRMED,Transit
8.239493,4.9436958,1000.0,1.04,10.0,CONFIRMED,Transit
40.0603,24.03618,1000.0,2.7,10.0,CONFIRMED,Transit
39.91488,23.948928,1000.0,1.89,10.0,CONFIRMED,Transit
40.062771,24.0376626,1000.0,2.29,10.0,CONFIRMED,Transit
2.494161,1.4964966000000002,1000.0,1.06180894,10.0,CONFIRMED,Transit
2.494206,1.4965236000000002,1000.0,1.22,10.0,CONFIRMED,Transit
2.49412,1.4964720000000002,1000.0,1.25,10.0,CONFIRMED,Transit
0.369,0.2214,1000.0,1.651,10.0,CONFIRMED,Transit
0.369311,0.22158660000000002,1000.0,1.76156914,10.0,CONFIRMED,Transit
0.3693038,0.22158228000000002,1000.0,1.81,10.0,CONFIRMED,Transit
0.36930571984,0.221583431904,1000.0,2.13418186,10.0,CONFIRMED,Transit
0.369311,0.22158660000000002,1000.0,1.5,10.0,CONFIRMED,Transit
0.36931,0.22158600000000003,1000.0,1.7,10.0,CONFIRMED,Transit
0.3693038,0.22158228000000002,1000.0,1.69,10.0,CONFIRMED,Transit
9.173866,5.5043196000000005,1000.0,6.86473931,10.0,CONFIRMED,Transit
9.1720535,5.503232100000001,1000.0,9.02881,10.0,CONFIRMED,Transit
9.1751,5.50506,1000.0,14.5717,10.0,CONFIRMED,Transit
9.1708,5.50248,1000.0,12.206601,10.0,CONFIRMED,Transit
3.07133,1.8427980000000002,1000.0,1.34,10.0,CONFIRMED,Transit
3.0712,1.8427200000000004,1000.0,1.31,10.0,CONFIRMED,Transit
4.8682,2.92092,1000.0,1.48,10.0,CONFIRMED,Transit
4.86784,2.920704,1000.0,1.603,10.0,CONFIRMED,Transit
11.0234,6.614040000000001,1000.0,2.02,10.0,CONFIRMED,Transit
11.0248821,6.61492926,1000.0,2.46843,10.0,CONFIRMED,Transit
11.02454,6.614724000000001,1000.0,2.003,10.0,CONFIRMED,Transit
26.5841,15.95046,1000.0,1.73,10.0,CONFIRMED,Transit
7.9757,4.78542,1000.0,1.05,10.0,CONFIRMED,Transit
7.9752,4.78512,1000.0,1.014,10.0,CONFIRMED,Transit
7.975292,4.7851752,1000.0,0.99,10.0,CONFIRMED,Transit
17.30681,10.384086,1000.0,3.14,10.0,CONFIRMED,Transit
17.307137,10.384282200000001,1000.0,2.91,10.0,CONFIRMED,Transit
17.30713,10.384278000000002,1000.0,3.0,10.0,CONFIRMED,Transit
17.3077,10.384620000000002,1000.0,3.03,10.0,CONFIRMED,Transit
17.3070631,10.38423786,1000.0,3.7275,10.0,CONFIRMED,Transit
25.575065,15.345039,1000.0,1.45,10.0,CONFIRMED,Transit
25.575,15.345,1000.0,1.565,10.0,CONFIRMED,Transit
25.5715,15.3429,1000.0,1.55,10.0,CONFIRMED,Transit
0.179715,0.10782900000000001,1000.0,0.89,10.0,CONFIRMED,Transit
0.179719,0.1078314,1000.0,0.64,10.0,CONFIRMED,Transit
2.35309,1.411854,1000.0,1.51,10.0,CONFIRMED,Transit
2.35321,1.411926,1000.0,1.49,10.0,CONFIRMED,Transit
2.35322,1.411932,1000.0,1.57,10.0,CONFIRMED,Transit
3.56015,2.1360900000000003,1000.0,2.26,10.0,CONFIRMED,Transit
3.55987,2.1359220000000003,1000.0,2.52,10.0,CONFIRMED,Transit
3.56004,2.136024,1000.0,2.299,10.0,CONFIRMED,Transit
5.40484,3.2429040000000002,1000.0,2.46,10.0,CONFIRMED,Transit
5.40478,3.242868,1000.0,2.66,10.0,CONFIRMED,Transit
5.40479,3.2428740000000005,1000.0,2.39,10.0,CONFIRMED,Transit
8.26146,4.956876,1000.0,3.39,10.0,CONFIRMED,Transit
8.26144,4.956864,1000.0,3.29,10.0,CONFIRMED,Transit
8.2616616,4.956996960000001,1000.0,3.30997,10.0,CONFIRMED,Transit
8.26147,4.956882,1000.0,3.11,10.0,CONFIRMED,Transit
12.75759,7.654554000000001,1000.0,2.81,10.0,CONFIRMED,Transit
12.75758,7.654548000000001,1000.0,2.904,10.0,CONFIRMED,Transit
12.75758,7.654548000000001,1000.0,2.73,10.0,CONFIRMED,Transit
41.96797,25.180782,1000.0,3.013,10.0,CONFIRMED,Transit
41.96645,25.17987,1000.0,3.18,10.0,CONFIRMED,Transit
28.380619,17.0283714,1000.0,9.11,10.0,CONFIRMED,Transit
28.38236,17.029416,1000.0,9.056872,10.0,CONFIRMED,Transit
28.382206,17.0293236,1000.0,9.5,10.0,CONFIRMED,Transit
28.38246,17.029476,1000.0,9.62,10.0,CONFIRMED,Transit
28.382071,17.0292426,1000.0,9.26802368,10.0,CONFIRMED,Transit
8.3688168,5.02129008,1000.0,6.65,10.0,CONFIRMED,Transit
8.36779,5.020674,1000.0,8.51,10.0,CONFIRMED,Transit
8.36926,5.021556,1000.0,4.48,10.0,CONFIRMED,Transit
8.368791,5.0212746,1000.0,7.49,10.0,CONFIRMED,Transit
8.36802,5.020812,1000.0,4.81,10.0,CONFIRMED,Transit
6.56918,3.9415080000000007,1000.0,12.25,10.0,CONFIRMED,Transit
6.569188,3.9415128,1000.0,13.56286665,10.0,CONFIRMED,Transit
6.569213,3.9415278000000002,1000.0,13.04635343,10.0,CONFIRMED,Transit
6.5693,3.94158,1000.0,12.273855,10.0,CONFIRMED,Transit
0.28,0.16800000000000004,1000.0,1.493,10.0,CONFIRMED,Transit
0.2803226,0.16819356,1000.0,1.54,10.0,CONFIRMED,Transit
0.2803246,0.16819476,1000.0,1.64829,10.0,CONFIRMED,Transit
0.2803244,0.16819464,1000.0,1.51,10.0,CONFIRMED,Transit
7.7485,4.649100000000001,1000.0,7.0,10.0,CONFIRMED,Transit
2.644259,1.5865554,1000.0,1.38,10.0,CONFIRMED,Transit
2.644661,1.5867966000000002,1000.0,2.15,10.0,CONFIRMED,Transit
2.64484,1.586904,1000.0,1.83,10.0,CONFIRMED,Transit
2.644845,1.586907,1000.0,10.7,10.0,CONFIRMED,Transit
2.6446,1.5867600000000002,1000.0,2.05,10.0,CONFIRMED,Transit
2.6698,1.60188,1000.0,2.25,10.0,CONFIRMED,Transit
2.644646,1.5867876,1000.0,2.2,10.0,CONFIRMED,Transit
2.643528,1.5861168,1000.0,1.47,10.0,CONFIRMED,Transit
4.00498,2.402988,1000.0,2.19,10.0,CONFIRMED,Transit
3.9663,2.3797800000000002,1000.0,2.59,10.0,CONFIRMED,Transit
0.961917,0.5771502000000001,1000.0,1.38,10.0,CONFIRMED,Transit
0.961916,0.5771496,1000.0,0.82,10.0,CONFIRMED,Transit
0.961918,0.5771508000000001,1000.0,0.73,10.0,CONFIRMED,Transit
0.961939,0.5771634,1000.0,1.47286006,10.0,CONFIRMED,Transit
4.38395,2.63037,1000.0,1.33,10.0,CONFIRMED,Transit
4.38393,2.630358,1000.0,0.701,10.0,CONFIRMED,Transit
6.9226,4.153560000000001,1000.0,1.73,10.0,CONFIRMED,Transit
6.92251,4.153506,1000.0,0.9,10.0,CONFIRMED,Transit
9.75833,5.854998000000001,1000.0,0.88,10.0,CONFIRMED,Transit
9.7579,5.85474,1000.0,1.64,10.0,CONFIRMED,Transit
11.332,6.799200000000001,1000.0,1.64,10.0,CONFIRMED,Transit
11.81004,7.086024000000001,1000.0,3.08,10.0,CONFIRMED,Transit
11.808398,7.0850387999999995,1000.0,3.1,10.0,CONFIRMED,Transit
11.8104,7.08624,1000.0,2.48,10.0,CONFIRMED,Transit
11.8097,7.08582,1000.0,2.84,10.0,CONFIRMED,Transit
10.59357,6.356142,1000.0,2.0,10.0,CONFIRMED,Transit
10.59366,6.356196000000001,1000.0,1.71,10.0,CONFIRMED,Transit
3.835476,2.3012856,1000.0,1.49,10.0,CONFIRMED,Transit
3.835376,2.3012256000000004,1000.0,1.5,10.0,CONFIRMED,Transit
3.83553,2.301318,1000.0,1.054,10.0,CONFIRMED,Transit
3.835592,2.3013552,1000.0,1.35,10.0,CONFIRMED,Transit
32.6527,19.591620000000002,1000.0,2.81,10.0,CONFIRMED,Transit
32.6479,19.58874,1000.0,2.29,10.0,CONFIRMED,Transit
7.51554,4.509324,1000.0,2.0,10.0,CONFIRMED,Transit
7.51574,4.509444,1000.0,2.0,10.0,CONFIRMED,Transit
3.67626,2.205756,1000.0,1.99,10.0,CONFIRMED,Transit
3.67635,2.20581,1000.0,2.23,10.0,CONFIRMED,Transit
7.95486,4.772916,1000.0,2.07,10.0,CONFIRMED,Transit
7.95478,4.772868000000001,1000.0,2.1,10.0,CONFIRMED,Transit
6.342,3.8052,1000.0,1.8,10.0,CONFIRMED,Transit
6.34365,3.8061900000000004,1000.0,1.55,10.0,CONFIRMED,Transit
13.85402,8.312412,1000.0,1.95,10.0,CONFIRMED,Transit
13.85,8.31,1000.0,2.6,10.0,CONFIRMED,Transit
13.85327454047,8.311964724282001,1000.0,2.2098839,10.0,CONFIRMED,Transit
40.718,24.430800000000005,1000.0,1.9,10.0,CONFIRMED,Transit
40.6835,24.410100000000003,1000.0,1.64,10.0,CONFIRMED,Transit
0.813149,0.48788940000000003,1000.0,1.14414279,10.0,CONFIRMED,Transit
0.813143,0.48788580000000004,1000.0,1.1,10.0,CONFIRMED,Transit
0.81314,0.487884,1000.0,1.15,10.0,CONFIRMED,Transit
0.365257,0.21915420000000002,1000.0,1.05548088,10.0,CONFIRMED,Transit
0.365261,0.21915659999999998,1000.0,1.0,10.0,CONFIRMED,Transit
0.3652575,0.21915450000000003,1000.0,0.935,10.0,CONFIRMED,Transit
10.062106,6.037263599999999,1000.0,2.63456976,10.0,CONFIRMED,Transit
10.06049,6.036294,1000.0,2.64,10.0,CONFIRMED,Transit
5.90279,3.5416740000000004,1000.0,1.28,10.0,CONFIRMED,Transit
12.42205,7.453230000000001,1000.0,2.26,10.0,CONFIRMED,Transit
12.421078,7.4526468,1000.0,2.20753881,10.0,CONFIRMED,Transit
7.61856,4.571136000000001,1000.0,1.96,10.0,CONFIRMED,Transit
7.62117,4.5727020000000005,1000.0,1.87,10.0,CONFIRMED,Transit
7.6196574,4.571794440000001,1000.0,2.39,10.0,CONFIRMED,Transit
7.6188,4.571280000000001,1000.0,2.02,10.0,CONFIRMED,Transit
7.62067,4.572402,1000.0,2.13,10.0,CONFIRMED,Transit
19.07536,11.445216,1000.0,2.14,10.0,CONFIRMED,Transit
19.07454,11.444724,1000.0,2.58,10.0,CONFIRMED,Transit
19.0702,11.442120000000001,1000.0,1.84,10.0,CONFIRMED,Transit
19.07863,11.447178000000001,1000.0,2.54,10.0,CONFIRMED,Transit
19.077,11.446200000000001,1000.0,2.19,10.0,CONFIRMED,Transit
3.705871,2.2235226000000003,1000.0,3.17824034,10.0,CONFIRMED,Transit
9.283188,5.569912800000001,1000.0,6.11721229,10.0,CONFIRMED,Transit
9.457747,5.6746482,1000.0,1.48630496,10.0,CONFIRMED,Transit
9.45889,5.675334,1000.0,1.44,10.0,CONFIRMED,Transit
6.673117,4.003870200000001,1000.0,2.46610713,10.0,CONFIRMED,Transit
17.355681,10.4134086,1000.0,1.81,10.0,CONFIRMED,Transit
17.3678,10.42068,1000.0,1.93,10.0,CONFIRMED,Transit
17.355066,10.413039600000001,1000.0,3.24925008,10.0,CONFIRMED,Transit
2.354992,1.4129952000000001,1000.0,1.27443657,10.0,CONFIRMED,Transit
4.382745,2.6296470000000003,1000.0,1.55409035,10.0,CONFIRMED,Transit
14.101361,8.460816600000001,1000.0,2.64809498,10.0,CONFIRMED,Transit
14.06660140645,8.43996084387,1000.0,3.19087767,10.0,CONFIRMED,Transit
8.527219,5.116331400000001,1000.0,1.82322896,10.0,CONFIRMED,Transit
8.52695,5.11617,1000.0,2.19,10.0,CONFIRMED,Transit
9.9785275,5.987116500000001,1000.0,2.34,10.0,CONFIRMED,Transit
9.978541,5.9871246000000005,1000.0,2.36509493,10.0,CONFIRMED,Transit
9.975403,5.985241800000001,1000.0,2.13,10.0,CONFIRMED,Transit
9.977481,5.9864885999999995,1000.0,2.8191657,10.0,CONFIRMED,Transit
9.9783319274,5.98699915644,1000.0,2.05153324,10.0,CONFIRMED,Transit
9.97748,5.9864880000000005,1000.0,2.3,10.0,CONFIRMED,Transit
9.97857,5.987142,1000.0,2.2642141,10.0,CONFIRMED,Transit
15.8523,9.51138,1000.0,2.19,10.0,CONFIRMED,Transit
15.853989,9.5123934,1000.0,2.14446231,10.0,CONFIRMED,Transit
15.85412,9.512472,1000.0,2.34,10.0,CONFIRMED,Transit
15.8523,9.51138,1000.0,1.86,10.0,CONFIRMED,Transit
6.380803,3.8284818000000005,1000.0,1.27328671,10.0,CONFIRMED,Transit
6.38092,3.828552,1000.0,1.341,10.0,CONFIRMED,Transit
6.37961,3.827766,1000.0,1.41,10.0,CONFIRMED,Transit
17.9654,10.77924,1000.0,1.53,10.0,CONFIRMED,Transit
17.96832,10.780992,1000.0,1.78,10.0,CONFIRMED,Transit
17.969079,10.781447400000001,1000.0,1.94750799,10.0,CONFIRMED,Transit
17.96753,10.780518,1000.0,2.23,10.0,CONFIRMED,Transit
17.969029,10.7814174,1000.0,2.03,10.0,CONFIRMED,Transit
17.968216,10.780929600000002,1000.0,2.15,10.0,CONFIRMED,Transit
7.5734,4.544040000000001,1000.0,1.62,10.0,CONFIRMED,Transit
7.5767206,4.54603236,1000.0,1.5,10.0,CONFIRMED,Transit
7.576544,4.545926400000001,1000.0,1.41817537,10.0,CONFIRMED,Transit
12.400047,7.4400282,1000.0,1.8017647,10.0,CONFIRMED,Transit
12.3988,7.43928,1000.0,2.01,10.0,CONFIRMED,Transit
12.400731,7.4404386,1000.0,1.92,10.0,CONFIRMED,Transit
5.6228,3.3736800000000002,1000.0,3.71,10.0,CONFIRMED,Transit
5.6315915,3.3789549,1000.0,1.23,10.0,CONFIRMED,Transit
5.628466,3.3770796000000005,1000.0,2.68657205,10.0,CONFIRMED,Transit
14.317001,8.5902006,1000.0,1.8,10.0,CONFIRMED,Transit
14.3181,8.59086,1000.0,1.69,10.0,CONFIRMED,Transit
14.316941,8.590164600000001,1000.0,1.66608079,10.0,CONFIRMED,Transit
29.6245,17.774700000000003,1000.0,3.02,10.0,CONFIRMED,Transit
29.62682,17.776092,1000.0,3.20569097,10.0,CONFIRMED,Transit
29.626402,17.775841200000002,1000.0,3.41,10.0,CONFIRMED,Transit
5.868699,3.5212194000000006,1000.0,1.60826194,10.0,CONFIRMED,Transit
19.564,11.7384,1000.0,2.59,10.0,CONFIRMED,Transit
19.56204579364,11.737227476184,1000.0,3.28708684,10.0,CONFIRMED,Transit
19.56325,11.737950000000001,1000.0,2.59,10.0,CONFIRMED,Transit
19.562307,11.737384200000001,1000.0,2.6,10.0,CONFIRMED,Transit
19.562743,11.737645800000001,1000.0,2.49179901,10.0,CONFIRMED,Transit
19.56236,11.737416000000001,1000.0,2.78,10.0,CONFIRMED,Transit
9.525988,5.7155928000000005,1000.0,2.03803688,10.0,CONFIRMED,Transit
5.32944,3.1976639999999996,1000.0,1.55,10.0,CONFIRMED,Transit
5.329439,3.1976634,1000.0,1.49090097,10.0,CONFIRMED,Transit
14.155185,8.493111,1000.0,2.1162048,10.0,CONFIRMED,Transit
8.74809,5.248854,1000.0,3.83,10.0,CONFIRMED,Transit
8.75470797754,5.252824786524001,1000.0,3.54381082,10.0,CONFIRMED,Transit
8.747818,5.2486908,1000.0,3.55790985,10.0,CONFIRMED,Transit
5.17222,3.1033320000000004,1000.0,2.12,10.0,CONFIRMED,Transit
5.172191,3.1033146,1000.0,2.51267885,10.0,CONFIRMED,Transit
32.94171,19.765026000000002,1000.0,1.4,10.0,CONFIRMED,Transit
32.94112,19.764672,1000.0,2.461,10.0,CONFIRMED,Transit
32.947328,19.7683968,1000.0,2.17,10.0,CONFIRMED,Transit
32.9418,19.76508,1000.0,2.28,10.0,CONFIRMED,Transit
32.93737167947,19.762423007682,1000.0,2.53362939,10.0,CONFIRMED,Transit
32.939623,19.7637738,1000.0,2.37,10.0,CONFIRMED,Transit
32.940045,19.764027,1000.0,2.61,10.0,CONFIRMED,Transit
32.93963,19.763778000000002,1000.0,2.38,10.0,CONFIRMED,Transit
32.94488,19.766928,1000.0,2.24,10.0,CONFIRMED,Transit
32.939614,19.7637684,1000.0,2.279,10.0,CONFIRMED,Transit
8.86638,5.319828,1000.0,2.51,10.0,CONFIRMED,Transit
8.867259,5.3203554,1000.0,4.4,10.0,CONFIRMED,Transit
8.8665,5.3199000000000005,1000.0,2.24179614,10.0,CONFIRMED,Transit
8.865932,5.3195592000000005,1000.0,2.41012773,10.0,CONFIRMED,Transit
8.8656511,5.31939066,1000.0,2.52,10.0,CONFIRMED,Transit
8.86528860869,5.319173165214,1000.0,4.28539694,10.0,CONFIRMED,Transit
8.867209,5.320325400000001,1000.0,2.31,10.0,CONFIRMED,Transit
8.8656,5.3193600000000005,1000.0,2.13,10.0,CONFIRMED,Transit
8.865663,5.3193978,1000.0,2.46597575,10.0,CONFIRMED,Transit
6.894252,4.1365512,1000.0,2.70624391,10.0,CONFIRMED,Transit
6.894287,4.136572200000001,1000.0,2.8,10.0,CONFIRMED,Transit
6.8941,4.1364600000000005,1000.0,2.69,10.0,CONFIRMED,Transit
6.893813,4.1362878,1000.0,2.83587212,10.0,CONFIRMED,Transit
6.89442,4.136652000000001,1000.0,3.17,10.0,CONFIRMED,Transit
6.894256,4.136553600000001,1000.0,2.84,10.0,CONFIRMED,Transit
4.736893,2.8421358000000003,1000.0,2.86,10.0,CONFIRMED,Transit
4.7369696,2.8421817600000003,1000.0,2.71257333,10.0,CONFIRMED,Transit
4.736834,2.8421004,1000.0,2.9,10.0,CONFIRMED,Transit
4.736837,2.8421022000000002,1000.0,2.76,10.0,CONFIRMED,Transit
4.736884,2.8421304000000003,1000.0,2.76720668,10.0,CONFIRMED,Transit
4.7369683,2.84218098,1000.0,2.69,10.0,CONFIRMED,Transit
4.7369729,2.84218374,1000.0,2.7,10.0,CONFIRMED,Transit
4.7369669,2.84218014,1000.0,2.93924,10.0,CONFIRMED,Transit
0.469285,0.281571,1000.0,1.1,10.0,CONFIRMED,Transit
0.469269,0.2815614,1000.0,2.59929571,10.0,CONFIRMED,Transit
0.469287,0.28157220000000005,1000.0,1.46,10.0,CONFIRMED,Transit
10.792635,6.475581000000001,1000.0,2.87,10.0,CONFIRMED,Transit
10.792613,6.4755678,1000.0,2.7,10.0,CONFIRMED,Transit
10.787992,6.4727952,1000.0,2.3,10.0,CONFIRMED,Transit
10.79274,6.475644000000001,1000.0,3.45,10.0,CONFIRMED,Transit
10.793471,6.476082600000001,1000.0,2.51134498,10.0,CONFIRMED,Transit
22.631964,13.5791784,1000.0,2.86,10.0,CONFIRMED,Transit
22.6302,13.57812,1000.0,5.2,10.0,CONFIRMED,Transit
22.634594,13.580756399999999,1000.0,17.4,10.0,CONFIRMED,Transit
22.620344,13.5722064,1000.0,2.3,10.0,CONFIRMED,Transit
22.629496,13.5776976,1000.0,2.54112738,10.0,CONFIRMED,Transit
16.9780102,10.18680612,1000.0,1.47,10.0,CONFIRMED,Transit
16.995731,10.1974386,1000.0,1.55,10.0,CONFIRMED,Transit
16.995848,10.1975088,1000.0,1.6,10.0,CONFIRMED,Transit
16.993435,10.196061000000002,1000.0,1.53786409,10.0,CONFIRMED,Transit
16.996,10.1976,1000.0,1.4,10.0,CONFIRMED,Transit
10.6161,6.36966,1000.0,1.19,10.0,CONFIRMED,Transit
10.616646,6.3699876,1000.0,1.31284773,10.0,CONFIRMED,Transit
10.616384,6.369830400000001,1000.0,1.15,10.0,CONFIRMED,Transit
52.713494,31.6280964,1000.0,2.39,10.0,CONFIRMED,Transit
52.714072,31.628443200000003,1000.0,2.79551948,10.0,CONFIRMED,Transit
52.7099,31.62594,1000.0,2.48,10.0,CONFIRMED,Transit
41.4661,24.87966,1000.0,3.45,10.0,CONFIRMED,Transit
41.474219,24.8845314,1000.0,3.17207779,10.0,CONFIRMED,Transit
0.773981,0.46438860000000004,1000.0,1.3833597,10.0,CONFIRMED,Transit
0.77401,0.464406,1000.0,1.2,10.0,CONFIRMED,Transit
0.773987,0.46439220000000003,1000.0,1.5,10.0,CONFIRMED,Transit
0.77392,0.4643520000000001,1000.0,1.3,10.0,CONFIRMED,Transit
2.871512,1.7229071999999999,1000.0,1.4,10.0,CONFIRMED,Transit
2.87162,1.7229720000000002,1000.0,1.9,10.0,CONFIRMED,Transit
2.871788,1.7230728000000002,1000.0,1.70058746,10.0,CONFIRMED,Transit
2.872042,1.7232252000000001,1000.0,1.8,10.0,CONFIRMED,Transit
2.871348,1.7228087999999997,1000.0,1.8,10.0,CONFIRMED,Transit
7.14921,4.289526,1000.0,3.17,10.0,CONFIRMED,Transit
7.149079,4.2894474,1000.0,3.22104537,10.0,CONFIRMED,Transit
7.149336,4.2896016,1000.0,3.4,10.0,CONFIRMED,Transit
7.14998,4.289988,1000.0,3.51,10.0,CONFIRMED,Transit
7.149584,4.2897504,1000.0,2.4,10.0,CONFIRMED,Transit
13.608341,8.1650046,1000.0,2.25541631,10.0,CONFIRMED,Transit
13.608511,8.165106600000001,1000.0,2.5,10.0,CONFIRMED,Transit
13.609878,8.165926800000001,1000.0,2.38,10.0,CONFIRMED,Transit
13.60496,8.162976,1000.0,2.69,10.0,CONFIRMED,Transit
13.606629,8.1639774,1000.0,1.9,10.0,CONFIRMED,Transit
1.742169,1.0453014,1000.0,1.35,10.0,CONFIRMED,Transit
1.742983,1.0457898,1000.0,1.25908622,10.0,CONFIRMED,Transit
7.8092052,4.68552312,1000.0,2.70889,10.0,CONFIRMED,Transit
7.807595,4.684557,1000.0,2.62511304,10.0,CONFIRMED,Transit
7.810253,4.6861518,1000.0,2.83,10.0,CONFIRMED,Transit
7.809757,4.6858542000000005,1000.0,2.9,10.0,CONFIRMED,Transit
7.80905,4.68543,1000.0,2.79,10.0,CONFIRMED,Transit
5.1763,3.10578,1000.0,1.51234354,10.0,CONFIRMED,Transit
2.58819,1.5529140000000001,1000.0,1.587,10.0,CONFIRMED,Transit
2.588309,1.5529854000000003,1000.0,1.52,10.0,CONFIRMED,Transit
2.58812,1.5528719999999998,1000.0,1.403,10.0,CONFIRMED,Transit
6.67934,4.007604000000001,1000.0,2.48429818,10.0,CONFIRMED,Transit
6.67913,4.007478,1000.0,2.58,10.0,CONFIRMED,Transit
6.67932,4.007592,1000.0,2.31,10.0,CONFIRMED,Transit
6.679195,4.007517,1000.0,2.5,10.0,CONFIRMED,Transit
6.679224,4.0075344,1000.0,2.6,10.0,CONFIRMED,Transit
7.9194,4.75164,1000.0,7.74,10.0,CONFIRMED,Transit
7.91952,4.751712,1000.0,8.2,10.0,CONFIRMED,Transit
7.919454,4.7516724,1000.0,6.67,10.0,CONFIRMED,Transit
7.9222,4.75332,1000.0,7.0,10.0,CONFIRMED,Transit
7.9177855286,4.75067131716,1000.0,6.59307857,10.0,CONFIRMED,Transit
7.91943,4.751658000000001,1000.0,7.11,10.0,CONFIRMED,Transit
7.919454,4.7516724,1000.0,7.23,10.0,CONFIRMED,Transit
7.921101,4.7526606000000005,1000.0,7.46,10.0,CONFIRMED,Transit
7.920994,4.752596400000001,1000.0,7.34,10.0,CONFIRMED,Transit
7.9194979,4.75169874,1000.0,7.46,10.0,CONFIRMED,Transit
7.919493,4.7516958,1000.0,6.751484,10.0,CONFIRMED,Transit
11.90691,7.144145999999999,1000.0,4.31,10.0,CONFIRMED,Transit
23.81486,14.288916,1000.0,4.1,10.0,CONFIRMED,Transit
11.907625,7.144575,1000.0,4.05161714,10.0,CONFIRMED,Transit
12.0028,7.201680000000001,1000.0,4.37,10.0,CONFIRMED,Transit
11.90715,7.14429,1000.0,4.86,10.0,CONFIRMED,Transit
11.8993,7.1395800000000005,1000.0,4.1,10.0,CONFIRMED,Transit
11.90727,7.144362000000001,1000.0,4.51,10.0,CONFIRMED,Transit
11.90724,7.144344,1000.0,4.93,10.0,CONFIRMED,Transit
11.90767,7.144601999999999,1000.0,4.43,10.0,CONFIRMED,Transit
11.90701,7.1442060000000005,1000.0,4.21,10.0,CONFIRMED,Transit
2.50856,1.5051360000000003,1000.0,1.14,10.0,CONFIRMED,Transit
2.508283,1.5049698,1000.0,1.15876577,10.0,CONFIRMED,Transit
2.5081,1.5048600000000003,1000.0,1.11,10.0,CONFIRMED,Transit
2.5084894,1.5050936400000001,1000.0,1.26,10.0,CONFIRMED,Transit
2.50858,1.5051479999999997,1000.0,1.22,10.0,CONFIRMED,Transit
10.1016,6.06096,1000.0,0.91,10.0,CONFIRMED,Transit
10.098858,6.059314799999999,1000.0,1.35673729,10.0,CONFIRMED,Transit
21.574023,12.944413800000001,1000.0,1.09308317,10.0,CONFIRMED,Transit
2.85847,1.7150820000000002,1000.0,1.63,10.0,CONFIRMED,Transit
2.858646,1.7151875999999997,1000.0,1.57889322,10.0,CONFIRMED,Transit
4.163221,2.4979326000000004,1000.0,1.57477412,10.0,CONFIRMED,Transit
4.16328,2.497968,1000.0,1.47,10.0,CONFIRMED,Transit
4.162817,2.4976902000000005,1000.0,1.52,10.0,CONFIRMED,Transit
14.786747,8.8720482,1000.0,3.3,10.0,CONFIRMED,Transit
14.787207,8.872324200000001,1000.0,4.01454158,10.0,CONFIRMED,Transit
14.786889,8.872133400000001,1000.0,3.95,10.0,CONFIRMED,Transit
14.78708,8.872248,1000.0,4.18,10.0,CONFIRMED,Transit
39.7268,23.83608,1000.0,3.63,10.0,CONFIRMED,Transit
39.721386,23.832831600000002,1000.0,3.64229858,10.0,CONFIRMED,Transit
15.852975,9.511785000000001,1000.0,3.13,10.0,CONFIRMED,Transit
15.852989,9.511793400000002,1000.0,3.0,10.0,CONFIRMED,Transit
15.85388,9.512328,1000.0,3.29,10.0,CONFIRMED,Transit
15.853543,9.5121258,1000.0,2.94026258,10.0,CONFIRMED,Transit
28.4707,17.082420000000003,1000.0,2.68,10.0,CONFIRMED,Transit
28.482786,17.089671600000003,1000.0,2.57581891,10.0,CONFIRMED,Transit
48.324222,28.9945332,1000.0,3.59970536,10.0,CONFIRMED,Transit
8.357881,5.014728600000001,1000.0,2.56,10.0,CONFIRMED,Transit
8.357954,5.0147724,1000.0,2.5015294,10.0,CONFIRMED,Transit
8.357441,5.0144646,1000.0,2.5,10.0,CONFIRMED,Transit
17.043179,10.2259074,1000.0,4.11850271,10.0,CONFIRMED,Transit
17.0428683,10.22572098,1000.0,4.189,10.0,CONFIRMED,Transit
17.04354,10.226124,1000.0,4.28,10.0,CONFIRMED,Transit
