koi_period,koi_duration,koi_depth,koi_prad,koi_snr,koi_disposition
33.6528474,3.9616,1140.8,3.05,41.9,CONFIRMED
5.90127815,2.1979,1525.2,1.94,56.6,CONFIRMED
8.75209691,2.3742,1367.6,1.83,44.8,CONFIRMED
22.78078241,3.3002,1925.1,2.17,46.4,CONFIRMED
2.896005211,1.6776,614.1,1.23,28.6,CONFIRMED
0.742957911,0.6688,843.3,1.47,45.3,CONFIRMED
0.54624855,2.0543,639.7,18.93,42.9,FALSE POSITIVE
18.82744023,4.664,1006.2,2.7,29.5,CONFIRMED
8.4120069,3.923,819.6,1.71,39.7,FALSE POSITIVE
5.747711909,1.8923,820.1,1.86,51.7,CONFIRMED
3.504691252,1.9811,315.1,2.03,67.5,CONFIRMED
0.995861402,1.1507,4993.8,26.93,272.0,FALSE POSITIVE
12.21828097,2.6969,1843.4,5.1,90.1,CONFIRMED
0.413334492,2.3808,2025.1,31.52,236.9,FALSE POSITIVE
6.47179275,6.788,402.5,2.08,30.7,FALSE POSITIVE
64.617518,5.796,2486.6,5.4,61.9,CONFIRMED
13.21409607,3.5641,1154.8,2.77,38.0,CONFIRMED
6.05729966,3.7419,385.2,1.94,35.1,CONFIRMED
3.584101048,2.7316,2608.1,4.66,166.3,CONFIRMED
8.11528727,3.211,834.9,3.1,59.1,CONFIRMED
36.9250409,4.9381,902.0,3.01,39.3,CONFIRMED
37.4783492,5.317,1467.9,10.05,18.3,FALSE POSITIVE
8.09695764,3.319,283.5,34.0,35.4,FALSE POSITIVE
32.3122867,6.569,677.8,4.84,33.6,CONFIRMED
9.22961384,2.235,492.1,2.79,19.3,CONFIRMED
14.5598556,5.624,290.6,1.64,15.6,CONFIRMED
4.176254191,3.6716,1360.1,3.07,249.7,CONFIRMED
0.528755447,5.714,408.5,47.75,100.1,FALSE POSITIVE
6.10027621,4.7476,766.6,2.59,43.2,CONFIRMED
10.9110487,7.033,401.9,2.36,28.3,FALSE POSITIVE
8.408878137,3.4967,798.9,2.28,147.2,CONFIRMED
10.93725572,3.0822,421.6,2.41,24.6,CONFIRMED
2.97136658,2.716,233.3,1.52,25.6,CONFIRMED
2.936527336,1.771,352.3,1.92,34.7,CONFIRMED
7.03902016,3.8633,529.8,2.45,54.3,CONFIRMED
8.360870704,2.7144,2039.7,3.67,120.9,CONFIRMED
3.14051153,8.2806,1444.4,31.01,139.5,FALSE POSITIVE
21.76129812,1.243,1300.7,2.53,60.0,CONFIRMED
5.48990788,4.02,598.9,23.6,36.7,FALSE POSITIVE
0.73093905,2.8437,451.1,1.45,52.4,FALSE POSITIVE
11.39102358,2.303,448.6,1.67,10.5,CONFIRMED
12.33343853,6.221,536.4,4.12,31.7,CONFIRMED
8.01500821,3.0137,363.0,2.0,28.6,CONFIRMED
0.933749941,6.606,415.3,12.93,88.8,FALSE POSITIVE
7.053934488,1.7244,511.5,2.36,56.3,CONFIRMED
4.29263699,2.7,61.4,0.68,11.4,CONFIRMED
7.6746614,1.9374,503.0,2.8,20.8,CONFIRMED
0.445275074,2.276,254.7,1.21,86.3,FALSE POSITIVE
1.213770423,0.5532,1821.0,0.78,111.4,CONFIRMED
0.453287416,0.4445,1461.5,0.76,150.4,CONFIRMED
1.865114193,0.4279,1124.8,0.66,56.9,CONFIRMED
0.530300102,2.8502,3040.0,35.73,207.4,FALSE POSITIVE
1.073917869,2.4305,1926.6,33.01,137.5,FALSE POSITIVE
4.206096814,10.7381,1298.1,32.66,149.3,FALSE POSITIVE
2.227718792,4.9699,1039.0,8.88,124.3,FALSE POSITIVE
0.591914504,1.0225,1057.7,27.21,56.3,FALSE POSITIVE
36.7704935,4.42,1346.6,2.83,40.8,CONFIRMED
14.58932429,2.4184,831.3,2.32,29.3,CONFIRMED
0.764017553,1.103,128.2,0.86,13.2,CONFIRMED
59.8780258,4.8027,1419.1,2.19,51.8,CONFIRMED
20.51360192,3.4769,1174.1,2.58,32.3,CANDIDATE
74.92768653,4.74,4119.2,6.39,161.5,CONFIRMED
2.613020421,1.9588,599.7,1.5,31.1,CONFIRMED
0.927859786,1.4279,515.3,1.79,99.8,CONFIRMED
7.10695741,5.1462,131.0,1.72,33.8,CONFIRMED
0.783276173,1.6735,264.7,1.98,46.9,CANDIDATE
3.17405898,2.3156,282.2,2.09,29.2,CANDIDATE
2.1395563,2.0678,266.1,1.76,48.9,CONFIRMED
4.807103254,0.9393,450.5,2.96,32.9,CONFIRMED
21.4054422,11.721,409.3,11.64,60.9,CONFIRMED
10.5007712,14.522,183.4,5.68,45.3,CONFIRMED
2.633852528,2.0206,259.8,1.38,23.3,CONFIRMED
6.18670882,2.909,202.6,1.21,14.3,CONFIRMED
1.796320953,1.9139,210.9,1.2,22.1,CONFIRMED
3.468073,2.361,243.9,1.29,20.6,CONFIRMED
5.9142668,2.661,253.2,1.31,17.4,CONFIRMED
14.00640392,4.6919,716.4,3.11,109.3,CONFIRMED
3.546531809,2.2746,442.7,2.18,26.4,CONFIRMED
5.70070626,1.6408,379.8,2.03,15.2,CONFIRMED
20.8341497,4.522,803.1,2.26,26.2,CONFIRMED
7.0556584,3.0479,705.6,2.13,32.1,CONFIRMED
10.47548084,2.3024,1070.7,2.11,40.3,CONFIRMED
22.92886314,2.0831,908.9,2.08,21.3,CONFIRMED
77.4740991,4.168,1543.6,2.63,27.5,CONFIRMED
6.88595222,4.148,428.5,2.68,34.5,CONFIRMED
99.6442783,5.1772,3215.6,8.48,163.2,CANDIDATE
3.125814002,1.7895,238.8,1.88,32.0,FALSE POSITIVE
5.660669429,4.6483,737.8,3.24,201.1,CONFIRMED
10.80487163,2.7215,292.7,1.71,27.4,FALSE POSITIVE
13.71938426,5.5677,316.4,1.98,48.3,CONFIRMED
29.2214959,4.014,394.0,1.81,14.6,CONFIRMED
44.8520997,3.5729,780.8,3.35,33.0,CONFIRMED
20.34237838,2.3351,564.6,2.88,28.7,CONFIRMED
118.3786735,9.5574,1083.3,3.4,83.1,CONFIRMED
23.58444746,5.5545,429.2,3.0,42.8,CONFIRMED
11.97884409,3.751,707.9,2.11,27.8,CONFIRMED
3.71545593,2.558,331.7,1.46,19.6,CONFIRMED
2.58083264,2.1729,270.2,1.31,17.5,CONFIRMED
1.487084251,1.3233,295.7,1.6,17.9,FALSE POSITIVE
19.25404023,4.6509,987.7,3.04,50.7,CONFIRMED
15.0549356,4.801,256.4,1.6,16.6,CONFIRMED
2.92721119,2.545,170.2,1.29,18.0,CONFIRMED
38.2856338,6.512,322.8,1.77,15.0,CONFIRMED
19.80787763,3.453,616.3,2.08,20.1,CONFIRMED
2.343230566,2.0424,246.5,1.18,23.9,CONFIRMED
19.03723442,3.3882,401.3,5.74,25.3,CANDIDATE
10.1171684,4.6677,288.7,3.07,50.6,CONFIRMED
19.12947603,3.9622,451.2,4.23,31.7,CONFIRMED
83.5781976,7.2487,630.8,6.63,54.9,CONFIRMED
6.1469956,3.3153,249.6,2.04,25.8,CONFIRMED
0.522457732,0.8907,143.8,1.52,48.2,FALSE POSITIVE
54.1558384,4.432,1109.8,3.88,29.1,CONFIRMED
11.1199028,3.3759,636.3,2.08,100.3,CONFIRMED
0.567856484,1.0258,334.8,1.55,53.8,CONFIRMED
11.70219638,2.6658,639.7,16.15,41.3,FALSE POSITIVE
40.7150498,8.587,563.9,2.2,56.4,CONFIRMED
10.44635944,2.749,354.2,2.18,34.4,CONFIRMED
2.508553286,2.2664,211.6,1.28,26.8,CONFIRMED
13.75129636,3.853,348.5,1.66,24.6,CONFIRMED
3.611541977,8.6068,2972.3,28.07,167.1,FALSE POSITIVE
8.041347775,2.6332,591.0,1.29,77.5,CONFIRMED
5.082722475,5.9139,1974.1,4.4,95.5,FALSE POSITIVE
9.991625291,3.8552,3450.5,38.93,220.3,FALSE POSITIVE
8.57504983,8.653,160.6,4.26,36.9,CONFIRMED
6.84639884,3.4919,149.7,1.9,36.3,CANDIDATE
7.64970832,6.625,55.4,1.43,28.5,CONFIRMED
10.30401132,4.2246,316.1,1.84,53.8,CONFIRMED
3.016182013,2.8349,222.5,2.25,31.9,CONFIRMED
6.8833761,2.2702,458.4,1.69,28.1,CONFIRMED
0.833980196,1.756,261.2,1.45,56.9,FALSE POSITIVE
1.926353494,2.5305,185.1,1.33,36.9,FALSE POSITIVE
0.890737359,1.9257,195.8,20.57,37.7,FALSE POSITIVE
5.41908491,2.3379,231.0,1.38,20.2,CONFIRMED
7.01733571,3.567,255.5,1.61,15.5,CONFIRMED
6.91134223,5.6743,201.7,1.9,44.0,CONFIRMED
7.19304935,3.407,255.3,1.59,19.0,CONFIRMED
36.33750453,7.06,2828.4,5.3,96.8,CONFIRMED
14.64613058,5.688,593.5,2.22,30.0,CONFIRMED
1.506507172,4.5346,880.9,13.4,86.7,FALSE POSITIVE
7.13895376,4.568,254.2,49.96,32.9,FALSE POSITIVE
4.4645454,2.8823,194.3,3.07,37.6,FALSE POSITIVE
11.29689442,4.623,198.5,1.74,20.9,CONFIRMED
19.30112039,6.0752,232.3,1.66,45.0,FALSE POSITIVE
1.20320092,1.9197,2807.1,49.25,250.8,FALSE POSITIVE
5.968724048,3.651,510.6,3.26,107.1,CONFIRMED
5.2972293,3.799,1210.5,47.7,31.8,FALSE POSITIVE
133.460999,11.4997,5032.9,11.21,162.3,CONFIRMED
5.188563677,2.3683,358.7,1.0,56.4,CONFIRMED
15.19423359,3.106,367.8,3.69,18.1,CONFIRMED
14.17098745,3.4804,3070.8,4.19,93.6,FALSE POSITIVE
31.9734169,13.262,1414.4,24.1,62.5,FALSE POSITIVE
0.52205862,2.0847,1381.3,27.16,169.0,FALSE POSITIVE
10.035381809,3.4062,2829.7,4.42,150.9,CONFIRMED
5.80181368,4.119,269.6,4.52,35.3,FALSE POSITIVE
15.6402515,6.222,800.3,18.11,19.3,FALSE POSITIVE
0.691666384,1.9603,35.6,0.58,20.8,FALSE POSITIVE
5.62154315,2.4143,172.3,1.37,35.3,CONFIRMED
1.074106954,1.9797,64.5,0.52,48.5,FALSE POSITIVE
8.50698069,2.938,295.5,1.9,20.7,CONFIRMED
15.60865244,6.26,311.4,6.17,46.9,FALSE POSITIVE
0.669310092,1.6274,131.8,1.13,75.3,CONFIRMED
44.9306706,6.539,438.4,2.49,33.8,CONFIRMED
14.13175309,4.0136,1033.0,3.02,40.1,CONFIRMED
1.061934816,3.2551,437.2,25.72,74.5,FALSE POSITIVE
11.41926141,3.9908,915.6,1.48,58.0,CONFIRMED
0.655001616,1.8136,271.2,31.77,104.5,FALSE POSITIVE
80.9669561,2.5276,4733.0,5.04,52.0,CANDIDATE
33.1996355,5.022,1112.5,2.85,32.6,CONFIRMED
8.65306587,4.486,1048.1,19.78,43.0,FALSE POSITIVE
6.80082032,1.9883,699.9,1.88,25.5,CANDIDATE
19.30581662,4.2902,709.1,4.0,36.3,CONFIRMED
13.22175358,2.7884,876.5,2.38,93.6,CONFIRMED
7.16893064,4.6766,112.8,1.61,36.3,CONFIRMED
54.325574,9.86,44.2,0.76,7.7,CANDIDATE
5.729317577,1.1816,865.4,2.41,59.0,CONFIRMED
11.776132317,2.8971,1430.8,2.08,163.5,CONFIRMED
11.60908533,2.2603,489.3,1.71,34.1,CONFIRMED
0.530967162,3.3659,244.9,23.72,125.5,FALSE POSITIVE
40.05881661,5.595,1239.4,3.43,62.6,CONFIRMED
6.09747233,3.431,217.6,2.22,17.4,CONFIRMED
56.637918,6.172,589.7,3.68,20.9,CONFIRMED
2.243016513,2.721,299.6,1.37,59.1,FALSE POSITIVE
8.6531216,4.39,654.8,22.58,35.7,FALSE POSITIVE
8.99088621,4.2447,469.7,2.78,93.6,CONFIRMED
4.118775582,3.76,2647.7,4.48,125.6,FALSE POSITIVE
1.694740233,1.6864,1446.8,2.12,92.3,CANDIDATE
0.971933156,1.9265,4786.0,50.75,223.1,FALSE POSITIVE
50.28635977,6.3212,1119.3,3.88,99.5,CONFIRMED
22.79020351,5.0394,617.9,2.57,47.7,CONFIRMED
13.26079792,3.912,199.4,1.47,17.6,CONFIRMED
1.061932545,2.1429,133.6,2.29,80.2,FALSE POSITIVE
127.8334997,10.914,1829.9,9.46,76.9,CONFIRMED
10.21864532,3.802,445.3,2.33,26.6,CONFIRMED
15.573637,5.326,468.1,2.94,24.7,CONFIRMED
40.1015561,5.246,550.0,2.92,19.0,CONFIRMED
4.45814897,2.867,188.1,1.61,14.3,CONFIRMED
5.663621501,1.2968,1225.0,2.47,39.8,FALSE POSITIVE
6.230335,1.6493,1449.2,3.7,31.6,CONFIRMED
12.49340725,2.2614,715.7,2.2,76.2,CONFIRMED
6.62643441,3.1752,814.6,2.54,40.6,CONFIRMED
3.70122061,2.523,327.4,1.62,19.6,CONFIRMED
6.247030799,1.4848,1496.6,1.89,44.8,CANDIDATE
13.73474071,2.769,746.4,2.71,31.0,CONFIRMED
14.55387488,6.973,319.7,3.45,26.8,CONFIRMED
0.895277575,2.711,534.5,9.27,132.1,FALSE POSITIVE
81.0637895,3.001,476.0,3.01,19.4,CONFIRMED
24.8056775,6.148,624.4,2.16,39.4,CONFIRMED
13.02493307,4.5706,778.4,2.88,119.3,CONFIRMED
44.3471936,6.43,791.7,2.45,40.5,CONFIRMED
9.2207691,4.907,140.0,1.02,13.2,CONFIRMED
13.6396648,5.425,162.7,1.1,13.3,CONFIRMED
1.922799706,1.8604,259.7,1.28,30.1,CONFIRMED
3.222975318,2.9247,232.7,1.47,31.3,CONFIRMED
42.0370662,6.282,266.8,1.66,14.7,CANDIDATE
21.0112068,4.507,163.6,1.4,10.2,CANDIDATE
4.16811839,2.8084,263.0,2.28,26.7,CONFIRMED
5.82348911,2.2441,888.7,3.0,38.1,CONFIRMED
8.75059775,2.8288,881.9,2.27,28.3,CANDIDATE
9.41475056,4.736,483.4,19.33,55.2,FALSE POSITIVE
0.56669006,2.1674,104.6,1.52,53.8,FALSE POSITIVE
7.13969705,3.981,512.9,2.24,27.8,CONFIRMED
18.75470238,3.0331,995.3,1.67,33.2,CONFIRMED
3.00363219,3.732,101.2,1.43,38.5,FALSE POSITIVE
11.30123036,4.022,277.1,1.85,18.5,CONFIRMED
0.796722833,2.4551,107.1,1.44,43.9,FALSE POSITIVE
4.24153629,2.971,188.1,1.44,18.0,CONFIRMED
17.32419108,8.045,241.3,3.14,49.1,CONFIRMED
14.37457572,4.7892,335.8,1.94,55.2,CONFIRMED
9.65188331,4.296,103.2,1.08,19.8,CONFIRMED
6.0990118,3.6112,227.5,3.16,39.3,FALSE POSITIVE
49.4781446,2.493,496.6,1.88,20.4,CONFIRMED
30.8639476,8.864,256.5,3.01,63.0,CONFIRMED
2.403640701,1.4012,74.9,1.24,16.3,CONFIRMED
2.90060781,2.563,124.8,1.58,20.6,FALSE POSITIVE
4.51436096,3.0083,230.7,1.84,28.4,CONFIRMED
3.77359871,2.7282,176.0,1.29,25.6,CONFIRMED
8.18182189,2.4566,299.6,1.77,27.4,CONFIRMED
13.32389352,3.2208,781.3,1.26,25.9,CONFIRMED
4.919584997,4.1988,425.7,2.86,132.0,CONFIRMED
11.41911886,5.135,509.2,3.32,23.7,CONFIRMED
11.36113254,4.1886,569.5,2.6,57.0,CONFIRMED
1.3866358,4.77,70.1,0.72,6.8,FALSE POSITIVE
14.53410833,3.3094,510.6,1.36,32.5,CONFIRMED
33.0063185,7.118,278.1,3.13,38.2,CONFIRMED
11.13127159,4.2372,211.2,2.06,36.8,CONFIRMED
3.47143963,3.663,99.8,1.19,27.5,FALSE POSITIVE
29.6193891,4.9595,314.7,1.74,42.5,CONFIRMED
8.925079516,2.6766,977.5,2.36,135.8,CONFIRMED
8.0922105,5.7696,65.3,1.44,37.5,CONFIRMED
22.687155,5.4921,960.0,3.2,122.8,CONFIRMED
0.937406378,1.9515,5079.6,7.09,138.9,FALSE POSITIVE
0.668483615,2.0909,2899.8,29.53,161.2,FALSE POSITIVE
1.544927524,1.0134,138.5,1.39,25.4,FALSE POSITIVE
4.48758768,2.874,112.0,1.37,25.9,CONFIRMED
16.56062577,2.611,700.8,2.94,30.8,CONFIRMED
15.74958583,4.6672,659.5,2.77,42.6,CONFIRMED
37.8145252,9.109,412.5,3.04,57.9,CONFIRMED
12.64504291,9.117,200.4,1.55,32.7,CONFIRMED
21.5262958,8.392,190.0,1.36,23.4,CONFIRMED
33.8845825,6.538,224.1,1.74,17.2,CONFIRMED
6.40087137,2.5561,133.6,1.91,24.4,CONFIRMED
30.1599411,7.874,175.9,4.54,32.3,CONFIRMED
51.0771048,11.233,141.5,3.66,24.1,CONFIRMED
4.2856756,4.059,31.4,2.13,8.3,FALSE POSITIVE
4.887806806,2.4078,4676.0,5.71,116.1,FALSE POSITIVE
11.973605044,4.3117,3822.9,38.2,172.9,FALSE POSITIVE
1.231364189,5.8574,1097.1,5.39,229.7,FALSE POSITIVE
2.102416517,1.7684,1502.5,29.29,94.3,FALSE POSITIVE
11.703109303,2.0467,4201.0,37.3,126.6,FALSE POSITIVE
13.73808249,3.354,660.7,3.84,68.4,FALSE POSITIVE
4.81886153,6.223,1318.6,2.96,86.3,FALSE POSITIVE
34.5439452,3.482,429.8,2.67,23.4,CONFIRMED
10.74241765,6.0633,415.2,3.06,95.4,CONFIRMED
4.02378908,3.237,32.1,2.24,36.1,FALSE POSITIVE
4.75400072,2.5394,748.7,2.0,141.4,CONFIRMED
9.08937826,6.255,779.8,5.35,72.7,FALSE POSITIVE
31.99552485,4.2817,1376.1,4.12,128.0,CONFIRMED
1.577800747,2.1626,697.7,31.24,79.6,FALSE POSITIVE
1.752567456,5.4993,607.3,26.56,92.2,FALSE POSITIVE
51.92920654,5.2637,3425.8,8.49,81.8,CONFIRMED
3.014330766,2.4747,975.3,2.87,57.3,CANDIDATE
5.644914154,2.2599,1397.9,2.66,63.9,CONFIRMED
3.105507835,1.7458,904.6,2.68,178.6,CONFIRMED
1.336109338,1.7419,2204.3,35.19,150.0,FALSE POSITIVE
13.35151248,3.6045,3308.8,4.44,107.9,CANDIDATE
5.841636615,1.8734,1336.3,1.38,41.1,CONFIRMED
19.85029495,2.8407,1607.5,1.52,34.4,CONFIRMED
15.27443889,6.0765,206.7,2.17,40.3,CONFIRMED
22.34293693,7.0813,2691.1,2.92,35.3,FALSE POSITIVE
1.171536413,1.5878,1132.7,7.12,67.0,FALSE POSITIVE
0.973547911,2.2858,435.7,11.52,38.7,FALSE POSITIVE
3.053563251,3.2551,508.4,21.79,50.4,FALSE POSITIVE
1.031096352,2.781,265.4,2.36,37.8,FALSE POSITIVE
11.00817635,2.013,1462.5,2.15,42.1,CONFIRMED
92.7495777,5.506,1105.1,1.87,18.0,CONFIRMED
52.5008645,14.9066,946.7,12.41,116.2,CONFIRMED
0.63133171,1.1487,434.5,1.2,95.8,CONFIRMED
12.69905011,2.9899,797.4,2.62,30.4,CONFIRMED
8.74292005,2.6277,779.5,1.92,30.7,CONFIRMED
3.64830183,1.9985,371.7,1.33,19.9,CONFIRMED
2.345863002,1.6795,316.7,1.23,19.6,CONFIRMED
37.1011418,5.5556,1357.5,3.19,55.2,CONFIRMED
104.8205868,4.4794,3920.1,6.45,76.6,CANDIDATE
10.8644095,1.853,748.7,1.14,16.8,CONFIRMED
124.4197175,3.7197,4107.0,10.3,39.9,CONFIRMED
1.219568047,1.5681,494.9,1.51,65.9,CONFIRMED
2.05388477,2.1635,546.7,2.74,50.0,CONFIRMED
38.86848956,6.0573,1004.9,2.81,73.4,CONFIRMED
35.7353616,8.491,778.8,5.47,58.4,CONFIRMED
12.30971679,6.74,396.0,3.82,45.9,CONFIRMED
54.4205407,8.559,598.0,3.2,44.9,CONFIRMED
14.32407216,4.6577,2053.9,38.86,58.0,FALSE POSITIVE
27.07237655,6.9592,514.2,2.18,44.0,CONFIRMED
37.5142128,5.303,935.0,2.68,28.9,CONFIRMED
55.6391882,7.316,853.0,3.13,48.3,CONFIRMED
46.6856205,6.3794,588.8,2.52,59.0,CONFIRMED
4.59726613,2.909,313.0,1.69,17.0,CONFIRMED
9.97716876,5.908,252.9,2.53,21.8,CONFIRMED
3.02168007,2.8264,171.9,1.31,32.9,CONFIRMED
72.4914068,3.612,1063.5,15.33,39.2,FALSE POSITIVE
4.93913074,1.362,382.9,24.03,22.0,FALSE POSITIVE
2.240486703,1.3988,436.3,1.22,33.8,CONFIRMED
105.0145774,7.426,296.0,2.29,33.9,CONFIRMED
4.88084456,2.5574,343.0,1.55,32.6,CONFIRMED
10.56137217,3.2645,238.4,2.43,21.7,CONFIRMED
67.6690554,9.556,961.1,3.39,37.2,CONFIRMED
3.949627144,1.5485,807.2,2.32,45.1,CONFIRMED
16.00460392,3.9475,831.9,2.24,34.3,CONFIRMED
3.55650737,8.545,293.6,3.05,77.1,FALSE POSITIVE
3.148661555,2.1978,550.5,2.15,35.3,CONFIRMED
0.70544824,2.9423,462.4,20.03,118.2,FALSE POSITIVE
3.295701024,1.8268,1745.7,2.81,114.7,CONFIRMED
9.65349016,2.9029,1308.6,2.41,63.1,CONFIRMED
5.315954488,1.1165,965.9,2.33,37.7,CONFIRMED
10.04556377,3.2027,671.4,2.19,66.5,CONFIRMED
1.499144441,1.4259,258.9,1.09,22.2,CONFIRMED
5.082748362,1.7732,276.7,1.4,40.9,CONFIRMED
5.00673576,1.9398,191.2,2.0,26.6,FALSE POSITIVE
9.17617167,4.2642,206.9,1.66,34.3,CONFIRMED
19.7383992,4.894,168.1,1.61,20.3,CONFIRMED
41.6980186,5.7047,440.8,2.03,43.4,CONFIRMED
59.6585348,5.514,1043.8,3.59,21.2,CONFIRMED
52.6298542,6.118,675.8,3.68,27.2,CONFIRMED
14.8783945,7.491,322.8,1.63,22.9,CONFIRMED
59.6222627,6.888,993.4,3.63,31.9,CONFIRMED
4.9883873,9.059,507.6,3.28,42.4,FALSE POSITIVE
8.19596647,2.824,792.8,2.04,20.2,CONFIRMED
15.59466045,5.0478,867.7,2.74,49.2,CONFIRMED
56.35407916,3.4449,1037.0,2.59,59.4,CONFIRMED
36.12895451,2.2348,3758.6,53.72,66.3,FALSE POSITIVE
1.332560589,4.2427,566.6,1.4,108.8,FALSE POSITIVE
31.56904354,2.6364,4229.4,11.18,113.6,CANDIDATE
9.08590495,2.0718,2121.3,6.28,50.5,FALSE POSITIVE
0.784512952,2.4623,586.0,25.48,44.4,FALSE POSITIVE
0.883778461,1.6339,120.1,1.09,31.7,FALSE POSITIVE
2.465024332,1.262,30.7,0.69,23.2,CONFIRMED
15.86624787,4.25,77.3,1.31,28.4,CONFIRMED
1.340596782,1.6484,107.5,1.16,37.6,CONFIRMED
17.42393582,4.929,770.9,3.29,33.2,CONFIRMED
9.8786461,1.8915,1472.7,1.6,49.2,CONFIRMED
44.96407458,4.981,811.6,2.0,88.0,CONFIRMED
49.7700907,10.065,3529.2,5.12,109.8,CONFIRMED
0.520222869,1.2216,269.5,1.52,28.9,FALSE POSITIVE
5.83376197,3.9988,532.9,2.98,36.6,CONFIRMED
2.42150341,2.965,171.5,1.62,15.8,CONFIRMED
14.16400071,4.3031,728.1,2.35,71.5,CONFIRMED
0.840594032,1.404,49.8,0.62,11.6,CANDIDATE
6.20920207,2.637,101.9,0.89,12.1,CONFIRMED
5.48711441,2.93,1328.6,3.24,51.9,CONFIRMED
8.29084167,3.613,1033.9,3.21,34.7,CONFIRMED
3.20539622,2.143,453.6,1.7,20.6,CONFIRMED
16.73869035,2.398,996.8,2.56,20.4,CONFIRMED
13.93291548,2.6239,131.6,1.66,28.9,CONFIRMED
2.36436762,3.372,28.4,0.82,12.4,CONFIRMED
20.6654374,3.172,100.4,0.66,13.6,CANDIDATE
20.31047472,5.3357,164.6,2.41,46.1,CONFIRMED
69.8347983,8.262,266.6,3.51,46.8,CANDIDATE
2.53475568,4.5716,463.0,2.02,51.3,CONFIRMED
2.59488443,1.684,592.2,2.36,14.9,CANDIDATE
43.3167427,4.995,987.5,2.42,27.1,CONFIRMED
19.18109525,2.424,865.4,1.72,17.6,CANDIDATE
31.0033072,5.253,645.2,2.72,22.1,CONFIRMED
3.351556891,2.4005,341.9,1.64,38.8,FALSE POSITIVE
2.617028373,2.046,499.4,1.57,30.8,CONFIRMED
1.876406096,1.531,433.8,1.57,37.0,FALSE POSITIVE
6.71425632,3.339,283.5,5.76,46.5,FALSE POSITIVE
53.44944498,5.3091,3437.0,5.82,119.5,CONFIRMED
0.466743525,1.3956,796.1,20.43,103.6,FALSE POSITIVE
1.727177258,2.081,347.4,1.42,17.1,FALSE POSITIVE
7.24022418,2.9153,864.9,2.14,48.2,CONFIRMED
4.64622383,2.5137,446.5,1.82,28.2,CONFIRMED
10.29674097,2.7292,1011.8,5.75,31.3,CONFIRMED
5.93919041,2.285,424.5,3.7,15.9,CONFIRMED
19.74733983,3.4444,480.7,2.62,47.1,CONFIRMED
4.4096675,2.1418,132.7,1.51,26.4,CONFIRMED
4.16787814,2.2136,168.1,1.07,32.9,CONFIRMED
11.79161234,3.036,415.4,2.41,20.7,CONFIRMED
20.55848388,1.449,677.3,36.9,20.8,FALSE POSITIVE
26.964501,3.792,601.7,2.2,20.1,CONFIRMED
7.76845639,3.689,217.8,1.35,23.6,CONFIRMED
2.178154348,3.4874,428.6,22.22,93.0,FALSE POSITIVE
5.03257009,4.213,439.1,2.53,26.3,CONFIRMED
40.4286676,7.102,916.1,2.92,40.9,CONFIRMED
21.3588236,5.823,640.1,2.52,33.2,CONFIRMED
22.0459163,5.22,804.8,3.05,29.7,CONFIRMED
17.32670445,4.269,800.0,2.23,34.8,CONFIRMED
44.8411168,5.902,1051.6,2.75,28.9,CONFIRMED
1.008917105,1.4577,338.5,1.51,34.2,FALSE POSITIVE
13.75207851,2.8831,1215.6,2.81,36.8,CONFIRMED
6.33855946,3.4617,721.7,3.31,57.4,CONFIRMED
11.30507984,3.989,278.4,1.4,19.5,CANDIDATE
4.59489816,3.1381,109.7,1.85,27.7,CONFIRMED
32.2964275,4.561,472.2,1.9,17.9,CONFIRMED
2.97041801,2.2369,530.7,1.7,22.4,CONFIRMED
9.9824036,1.09,83.9,1.17,5.4,CANDIDATE
0.839961456,1.3008,492.9,1.63,35.1,CANDIDATE
2.578852119,2.3581,334.3,1.63,36.7,CONFIRMED
9.04189129,2.789,783.4,3.24,34.5,FALSE POSITIVE
30.22910274,6.6751,443.4,3.49,71.7,CONFIRMED
0.798200403,1.8261,396.8,24.03,65.9,FALSE POSITIVE
2.92878704,4.634,549.4,22.76,47.7,FALSE POSITIVE
9.80321143,4.4617,813.4,2.99,53.1,CONFIRMED
24.81097206,3.2245,2090.8,4.22,123.9,CONFIRMED
7.136922,2.8005,221.6,1.38,23.7,CANDIDATE
4.8538404,3.198,196.4,1.72,15.4,CONFIRMED
11.04605365,4.799,308.3,1.8,24.3,CONFIRMED
2.621706694,1.941,4572.0,34.68,24.3,FALSE POSITIVE
3.72020708,1.892,156.9,0.99,15.0,CONFIRMED
8.689301216,2.563,1117.0,2.92,70.9,CONFIRMED
20.99757968,2.454,1131.8,2.97,44.7,CONFIRMED
0.979442525,1.0348,469.3,1.64,27.0,FALSE POSITIVE
15.13590453,2.236,255.7,2.57,19.8,CONFIRMED
1.399326503,1.8305,206.4,1.0,22.7,FALSE POSITIVE
1.937029968,1.4727,312.3,0.87,42.8,CONFIRMED
7.06117322,1.0406,481.7,1.23,27.2,CONFIRMED
20.55331441,5.3136,678.3,3.19,40.6,CONFIRMED
40.0686713,5.8875,970.9,3.1,62.0,CONFIRMED
114.73658,12.0355,4850.0,12.28,230.6,CONFIRMED
5.83393857,4.5813,134.4,1.98,17.6,CANDIDATE
10.41572666,2.7719,825.3,3.01,69.3,CONFIRMED
14.97031664,5.884,290.5,2.53,28.9,CONFIRMED
32.2753853,8.622,223.9,2.31,17.9,CONFIRMED
